Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 01:00:00,22.8,22.8,22.8,,,0,0,0,5.9,134,,10,28.4,82.6,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 02:00:00,23,23,23,,,0,0,0,5.4,,,10,27.8,83.22,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 03:00:00,21.8,21.8,21.8,,,0,0,0,4,129,,10,51.5,83.77,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 04:00:00,21.8,21.8,21.8,,,0,0,0,6.2,128,,10,42.3,81.51,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 05:00:00,21.6,21.6,21.6,,,0,0,0,6.2,124,,10,37.7,81.42,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 06:00:00,21.4,21.4,21.4,,,0,0,0,6.3,133,,10,19.1,78.76,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 07:00:00,22.3,22.3,22.3,,,0,0,0,4.5,102,,10,14.5,74.95,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 08:00:00,24.5,24.5,24.5,,,0,0,0,6,149,,10,0,70.92,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 09:00:00,26.3,26.3,26.3,,,0,0,0,3.1,210,,10,0,64.77,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 10:00:00,28.5,28.5,28.5,,29.5,0,0,0,5.4,301,,10,0,54.83,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 11:00:00,29.6,29.6,29.6,,31.2,0,0,0,6.9,280,,10,0,55.2,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 12:00:00,29.8,29.8,29.8,,32,0,0,0,16.6,287,,10,0,57.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 13:00:00,30.1,30.1,30.1,,32.6,0,0,0,14.7,290,,10,0,57.97,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 14:00:00,30.1,30.1,30.1,,32.1,0,0,0,16.6,290,,10,0,55.47,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 15:00:00,30.1,30.1,30.1,,32.2,0,0,0,17.3,297,,10,0,55.88,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 16:00:00,30,30,30,,32.7,0,0,0,18.1,294,,10,6,59.12,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 17:00:00,29.1,29.1,29.1,,31.4,0,0,0,16.5,320,,10,6,61.71,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 18:00:00,28,28,28,,30,0,0,0,14.8,320,,10,27,65.09,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 19:00:00,28,28,28,,29.3,0,0,0,12.9,340,,10,0,58.77,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 20:00:00,27.5,27.5,27.5,,28.4,0,0,0,9,334,,10,0,56.1,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 21:00:00,26.8,26.8,26.8,,27.6,0,0,0,5.5,336,,10,0,57.3,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 22:00:00,26.1,26.1,26.1,,,0,0,0,4.7,336,,10,0,63.62,Clear
"תל אביב - יפו, תל אביב, ישראל",07/02/2020 23:00:00,24.6,24.6,24.6,,,0,0,0,2.4,42,,10,0,69.14,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 00:00:00,24,24,24,,,0,0,0,4.7,85,,10,0,70.47,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 01:00:00,23.7,23.7,23.7,,,0,0,0,3.1,116,,10,0,72.39,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 02:00:00,22.2,22.2,22.2,,,0,0,0,4,176,,10,0,75.98,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 03:00:00,21.9,21.9,21.9,,,0,0,0,7.2,160,,10,0,75.99,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 04:00:00,20.6,20.6,20.6,,,0,0,0,3.1,130,,10,0,82.43,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 05:00:00,20.9,20.9,20.9,,,0,0,0,2.9,79,,10,0,79.56,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 06:00:00,20.4,20.4,20.4,,,0,0,0,4.4,124,,10,17.9,74.99,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 07:00:00,22.8,22.8,22.8,,,0,0,0,3.7,81,,10,0,65.22,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 08:00:00,25.3,25.3,25.3,,,0,0,0,3.2,243,,10,0,60.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 09:00:00,27.1,27.1,27.1,,28.6,0,0,0,4.6,242,,10,0,64.64,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 10:00:00,29.3,29.3,29.3,,30.3,0,0,0,4.5,266,,10,0,52.31,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 11:00:00,30.8,30.8,30.8,,32.4,0,0,0,7.2,285,,10,0,50.47,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 12:00:00,31,31,31,,33.6,0,0,0,11.7,288,,10,0,54.23,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 13:00:00,31.3,31.3,31.3,,33.2,0,0,0,14,275,,12.4,0,50.67,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 14:00:00,31.1,31.1,31.1,,33,0,0,0,16.7,292,,12.4,0,51.48,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 15:00:00,31.1,31.1,31.1,,32.8,0,0,0,16.4,297,,10,0,50.5,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 16:00:00,31.1,31.1,31.1,,32.5,0,0,0,15,299,,10,0,48.55,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 17:00:00,30.6,30.6,30.6,,32.5,0,0,0,16.1,314,,10,0,52.91,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 18:00:00,29.7,29.7,29.7,,32.2,0,0,0,15.6,310,,10,0,59.65,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 19:00:00,28.6,28.6,28.6,,30.7,0,0,0,14.1,322,,10,19.1,62.7,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 20:00:00,27,27,27,,29.2,0,0,0,11.2,320,,10,27.8,74.14,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 21:00:00,26.7,26.7,26.7,,28.7,0,0,0,8.1,339,,10,14.5,74.02,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 22:00:00,26,26,26,,,0,0,0,6.2,335,,10,0,74.87,Clear
"תל אביב - יפו, תל אביב, ישראל",07/03/2020 23:00:00,25.5,25.5,25.5,,,0,0,0,2.8,46,,10,0,77.31,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 00:00:00,25.1,25.1,25.1,,,0,0,0,5.3,110,,10,0,76.39,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 01:00:00,25,25,25,,,0,0,0,8,155,,10,0,81.45,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 02:00:00,24.1,24.1,24.1,,,0,0,0,7.1,169,,10,0,80.5,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 03:00:00,23.4,23.4,23.4,,,0,0,0,4.5,155,,10,0,84.08,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 04:00:00,22.6,22.6,22.6,,,0,0,0,3.2,202,,10,0,84.34,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 05:00:00,22.1,22.1,22.1,,,0,0,0,9.1,131,,10,17.9,81.95,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 06:00:00,21.8,21.8,21.8,,,0,0,0,6.6,159,,10,33,82.13,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 07:00:00,23,23,23,,,0,0,0,13,140,,10,39.2,73.46,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 08:00:00,24.8,24.8,24.8,,,0,0,0,9.7,166,,10,51.5,76.19,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 09:00:00,26.6,26.6,26.6,,,0,0,0,10.8,200,,10,48.2,72.79,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 10:00:00,28.1,28.1,28.1,,30.2,0,0,0,8.7,211,,10,33,65.31,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 11:00:00,30,30,30,,33.2,0,0,0,10.5,242,,10,28.4,61.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 12:00:00,30.1,30.1,30.1,,32.6,0,0,0,15.5,274,,10,0,58.12,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 13:00:00,30.8,30.8,30.8,,32.6,0,0,0,17,276,,10,6,51.54,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 14:00:00,30.8,30.8,30.8,,32.8,0,0,0,17.6,264,,10,6,52.59,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 15:00:00,31,31,31,,33.2,0,0,0,17.3,289,,10,0,52.57,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 16:00:00,31,31,31,,33,0,0,0,16.1,295,,10,6,51.97,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 17:00:00,30.3,30.3,30.3,,32.5,0,0,0,15.9,289,,10,0,55.67,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 18:00:00,30.1,30.1,30.1,,31.5,0,0,0,11.4,294,,10,0,51.67,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 19:00:00,28.8,28.8,28.8,,30.6,0,0,0,11.4,297,,10,0,59.73,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 20:00:00,27.3,27.3,27.3,,29.3,0,0,0,10.6,302,,10,0,69.19,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 21:00:00,26.7,26.7,26.7,,28.5,0,0,0,5.3,229,,10,0,71.06,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 22:00:00,26.1,26.1,26.1,,,0,0,0,6.1,226,,10,0,72.79,Clear
"תל אביב - יפו, תל אביב, ישראל",07/04/2020 23:00:00,25.3,25.3,25.3,,,0,0,0,6.8,196,,10,0,78.39,Clear
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 00:00:00,25.1,25.1,25.1,,,0,0,0,9,173,,10,0,77.87,Clear
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 01:00:00,24.3,24.3,24.3,,,0,0,0,6.2,160,,10,0,78.42,Clear
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 02:00:00,23.4,23.4,23.4,,,0,0,0,6.8,210,,10,6,81.98,Clear
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 03:00:00,23.3,23.3,23.3,,,0,0,0,11.4,172,,10,0,82.04,Clear
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 04:00:00,22.6,22.6,22.6,,,0,0,0,7.9,181,,10,42.3,79.36,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 05:00:00,22.6,22.6,22.6,,,0,0,0,8.6,145,,10,63.1,80.08,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 06:00:00,22.8,22.8,22.8,,,0,0,0,11.5,169,,8.5,62.1,83.72,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 07:00:00,23,23,23,,,0,0,0,11.6,165,,8,88.1,86.52,Overcast
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 08:00:00,24.7,24.7,24.7,,,0,0,0,14.1,170,,9.5,88.1,79.33,Overcast
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 09:00:00,25.8,25.8,25.8,,,0,0,0,12.6,186,,9.5,73.9,75.05,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 10:00:00,27.2,27.2,27.2,,28.9,0,0,0,14.7,224,,9.5,53.8,66.56,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 11:00:00,29,29,29,,31.2,0,0,0,16.5,230,,10,44.6,61.58,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 12:00:00,29.8,29.8,29.8,,32.1,0,0,0,20,248,,10,0,58.32,Clear
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 13:00:00,29.8,29.8,29.8,,31.9,0,0,0,20.8,252,,10,6,56.8,Clear
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 14:00:00,29.8,29.8,29.8,,32,0,0,0,20.1,259,,10,28.4,57.17,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 15:00:00,29.8,29.8,29.8,,32.4,0,0,0,18.3,259,,10,33,60.39,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 16:00:00,29.8,29.8,29.8,,32.5,0,0,0,16.7,269,,10,37.7,60.31,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 17:00:00,29,29,29,,31.6,0,0,0,13.3,257,,10,37.4,63.44,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 18:00:00,28.2,28.2,28.2,,30.6,0,0,0,13.5,254,,10,37.7,66.33,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 19:00:00,27.8,27.8,27.8,,30.3,0,0,0,11.2,257,,10,37.7,70.18,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 20:00:00,26.8,26.8,26.8,,28.9,0,0,0,12.6,245,,10,51.5,75.15,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 21:00:00,26,26,26,,,0,0,0,11.1,240,,10,37.7,79.14,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 22:00:00,25.8,25.8,25.8,,,0,0,0,9.9,213,,10,37.7,80.33,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/05/2020 23:00:00,26.2,26.2,26.2,,,0,0,0,8,210,,10,88.1,77.96,Overcast
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 00:00:00,26.7,26.7,26.7,,28.8,0,0,0,13.1,199,,10,73.9,76.04,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 01:00:00,25.8,25.8,25.8,,,0,0,0,13.2,192,,10,60.1,78.94,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 02:00:00,26.7,26.7,26.7,,28.8,0,0,0,8.9,216,,10,73.9,76.66,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 03:00:00,26,26,26,,,0,0,0,11.2,224,,10,67.7,79.93,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 04:00:00,25.9,25.9,25.9,,,0,0,0,14.6,225,,10,69.3,80.62,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 05:00:00,25.9,25.9,25.9,,,0,0,0,11.2,215,,10,69.3,80.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 06:00:00,25.7,25.7,25.7,,,0,0,0,13.2,198,,10,69.3,81.06,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 07:00:00,25.9,25.9,25.9,,,0,0,0,11.4,217,,10,53.8,82.74,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 08:00:00,26.5,26.5,26.5,,,0,0,0,17.2,220,,10,64.1,77.15,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 09:00:00,27.2,27.2,27.2,,29.3,0,0,0,16.5,240,,10,63.1,70.32,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 10:00:00,28.2,28.2,28.2,,30.7,0,0,0,18.8,246,,10,74.3,66.69,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 11:00:00,29.2,29.2,29.2,,32.1,0,0,0,21,245,,10,43.6,64.31,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 12:00:00,29.8,29.8,29.8,,32.5,0,0,0,18.5,245,,10,53.8,60.59,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 13:00:00,29.3,29.3,29.3,,31.9,0,0,0,21.1,248,,10,63.1,62.41,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 14:00:00,30,30,30,,32.9,0,0,0,19.7,258,,10,53.8,60.32,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 15:00:00,30.2,30.2,30.2,,33.5,0,0,0,16.5,255,,10,53.8,61.29,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 16:00:00,29.9,29.9,29.9,,32.6,0,0,0,20,258,,10,37.7,60.08,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 17:00:00,29.5,29.5,29.5,,32.2,0,0,0,19.3,257,,10,33.6,61.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 18:00:00,28.3,28.3,28.3,,30.6,0,0,0,17,261,,10,33,65.66,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 19:00:00,28,28,28,,30.1,0,0,0,16.6,250,,10,50,65.77,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 20:00:00,27,27,27,,29.2,0,0,0,12.1,255,,10,48.2,74.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 21:00:00,26.8,26.8,26.8,,28.8,0,0,0,11,246,,10,48.2,75.24,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 22:00:00,26.1,26.1,26.1,,,0,0,0,10.7,235,,10,44.3,79.56,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/06/2020 23:00:00,25.9,25.9,25.9,,,0,0,0,12.6,223,,10,43.6,79.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 00:00:00,25.5,25.5,25.5,,,0,0,0,10.1,214,,10,28.4,81.02,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 01:00:00,25.5,25.5,25.5,,,0,0,0,10.5,195,,10,40,81.25,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 02:00:00,24.7,24.7,24.7,,,0,0,0,11.2,192,,10,44.6,84.76,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 03:00:00,24.5,24.5,24.5,,,0,0,0,8.5,185,,10,43.6,85.24,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 04:00:00,23.9,23.9,23.9,,,0,0,0,7,171,,10,33,87.67,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 05:00:00,24,24,24,,,0,0,0,11.2,180,,10,27.8,88.6,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 06:00:00,23.7,23.7,23.7,,,0,0,0,8,172,,10,49.2,88.88,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 07:00:00,24.3,24.3,24.3,,,0,0,0,11.5,191,,10,54.7,87.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 08:00:00,26,26,26,,,0,0,0,13,200,,10,50,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 09:00:00,26.5,26.5,26.5,,,0,0,0,13,189,,10,48.2,70.41,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 10:00:00,28.3,28.3,28.3,,30.2,0,0,0,7.5,259,,10,33,62.67,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 11:00:00,30.5,30.5,30.5,,32.8,0,0,0,11,249,,10,33,54.98,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 12:00:00,31.8,31.8,31.8,,32.4,0,0,0,9.2,261,,12.4,6,42.68,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 13:00:00,30.8,30.8,30.8,,33.2,0,0,0,22.8,286,,10,17.9,54.87,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 14:00:00,30.2,30.2,30.2,,32.4,0,0,0,20.5,286,,12.4,6,55.42,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 15:00:00,30.1,30.1,30.1,,32.5,0,0,0,18.2,298,,10,19.1,57.05,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 16:00:00,30,30,30,,32.9,0,0,0,17.2,309,,10,19.1,59.85,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 17:00:00,29.2,29.2,29.2,,31.7,0,0,0,16.5,315,,10,19.1,61.92,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 18:00:00,29.2,29.2,29.2,,31.5,0,0,0,14.6,312,,10,19.1,60.86,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 19:00:00,28.5,28.5,28.5,,30.6,0,0,0,14,321,,10,19.1,62.23,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 20:00:00,27,27,27,,28.9,0,0,0,9.2,338,,10,19.1,70.59,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 21:00:00,26.8,26.8,26.8,,28.6,0,0,0,6.9,344,,10,19.1,71.61,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 22:00:00,26,26,26,,,0,0,0,6.1,347,,10,14.8,75.76,Clear
"תל אביב - יפו, תל אביב, ישראל",07/07/2020 23:00:00,25.5,25.5,25.5,,,0,0,0,4.3,77,,10,0,78.67,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 00:00:00,24.6,24.6,24.6,,,0,0,0,4.2,84,,10,0,80.43,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 01:00:00,24.9,24.9,24.9,,,0,0,0,5.5,304,,10,0,82.27,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 02:00:00,23.6,23.6,23.6,,,0,0,0,4.6,127,,10,0,81.19,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 03:00:00,22.8,22.8,22.8,,,0,0,0,4.9,247,,10,23.9,84.74,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 04:00:00,23.3,23.3,23.3,,,0,0,0,4,156,,10,37.7,84.19,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 05:00:00,23.3,23.3,23.3,,,0,0,0,6.5,118,,10,53.8,82.36,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 06:00:00,23.3,23.3,23.3,,,0,0,0,8.7,136,,10,44.6,82.06,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 07:00:00,24,24,24,,,0,0,0,8.1,132,,10,30.7,78.75,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 08:00:00,26,26,26,,,0,0,0,10.6,170,,10,33,71.78,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 09:00:00,27.2,27.2,27.2,,29.1,0,0,0,9.3,163,,10,14.5,67.93,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 10:00:00,29.4,29.4,29.4,,30.7,0,0,0,3.9,182,,10,0,52.81,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 11:00:00,30,30,30,,32.6,0,0,0,13.2,310,,10,14.5,58.41,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 12:00:00,30,30,30,,32.1,0,0,0,18.8,297,,12.4,28.4,55.56,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 13:00:00,29.9,29.9,29.9,,32.6,0,0,0,17.6,292,,10,28.4,59.57,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 14:00:00,30.2,30.2,30.2,,32.9,0,0,0,18.7,311,,12.4,28.4,58.31,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 15:00:00,30,30,30,,32.2,0,0,0,19.6,319,,12.4,19.1,56.47,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 16:00:00,30,30,30,,31.9,0,0,0,20.5,320,,10,27.8,55.08,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 17:00:00,30,30,30,,32.4,0,0,0,20.7,323,,10,19.1,58.06,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 18:00:00,29.1,29.1,29.1,,31.4,0,0,0,20.7,327,,10,19.1,61.45,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 19:00:00,28,28,28,,30,0,0,0,15.2,336,,12.4,6,64.3,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 20:00:00,27,27,27,,28.9,0,0,0,15.2,336,,10,6,70.65,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 21:00:00,26.8,26.8,26.8,,28.6,0,0,0,8.3,360,,10,6,71.71,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 22:00:00,27,27,27,,28.8,0,0,0,9.4,350,,10,0,69.74,Clear
"תל אביב - יפו, תל אביב, ישראל",07/08/2020 23:00:00,26,26,26,,,0,0,0,5.4,,,10,0,73.97,Clear
"תל אביב - יפו, תל אביב, ישראל",07/09/2020 00:00:00,25.5,25.5,25.5,,,0,0,0,4.5,34,,10,29.9,75.74,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2020 01:00:00,26,26,26,,,0,0,0,5.4,,,10,50,73.97,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",07/09/2020 02:00:00,25,25,25,,,0,0,0,7.6,50,,10,50,78.5,Partially cloudy
